,GUNGU,NAME,YEAR,MONTH,KOREAN,FOREIGNER
530,해운대구,부산아쿠아리움,2019,3,33762,0
531,해운대구,부산아쿠아리움,2019,4,61027,0
532,해운대구,부산아쿠아리움,2019,5,54911,0
533,해운대구,부산아쿠아리움,2019,6,54577,0
534,해운대구,부산아쿠아리움,2019,7,93110,0
535,해운대구,부산아쿠아리움,2019,8,89302,0
536,해운대구,부산아쿠아리움,2019,9,45188,0
537,해운대구,부산아쿠아리움,2019,10,58076,0
538,해운대구,부산아쿠아리움,2019,11,35545,0
539,해운대구,부산아쿠아리움,2019,12,45454,0
540,사하구,감천문화마을,2015,1,148525,0
541,사하구,감천문화마을,2015,2,146674,0
542,사하구,감천문화마을,2015,3,110321,0
543,사하구,감천문화마을,2015,4,109724,0
544,사하구,감천문화마을,2015,5,156087,0
545,사하구,감천문화마을,2015,6,93716,0
546,사하구,감천문화마을,2015,7,105778,0
547,사하구,감천문화마을,2015,8,137038,0
548,사하구,감천문화마을,2015,9,82747,0
549,사하구,감천문화마을,2015,10,104421,0
550,사하구,감천문화마을,2015,11,83113,0
551,사하구,감천문화마을,2015,12,103217,0
552,사하구,감천문화마을,2016,1,153260,0
553,사하구,감천문화마을,2016,2,174843,0
554,사하구,감천문화마을,2016,3,121599,0
555,사하구,감천문화마을,2016,4,149708,0
556,사하구,감천문화마을,2016,5,161346,0
557,사하구,감천문화마을,2016,6,156957,0
558,사하구,감천문화마을,2016,7,173797,0
559,사하구,감천문화마을,2016,8,195817,0
560,사하구,감천문화마을,2016,9,130697,0
561,사하구,감천문화마을,2016,10,149500,0
562,사하구,감천문화마을,2016,11,125105,0
563,사하구,감천문화마을,2016,12,148694,0
564,사하구,감천문화마을,2017,1,162038,0
565,사하구,감천문화마을,2017,2,184587,0
566,사하구,감천문화마을,2017,3,149833,0
567,사하구,감천문화마을,2017,4,164580,0
568,사하구,감천문화마을,2017,5,257191,0
569,사하구,감천문화마을,2017,6,174926,0
570,사하구,감천문화마을,2017,7,166552,0
571,사하구,감천문화마을,2017,8,184339,0
